	answer	class
414	Nejdůležitější právní předpisy, který se týkají poplatků při řízení před Úřadem průmyslového vlastnictví naleznete zde.	40
415	Nejdůležitější právní předpisy, který se týkají poplatků při řízení před Úřadem průmyslového vlastnictví naleznete zde.	40
416	Nejdůležitější právní předpisy, který se týkají poplatků při řízení před Úřadem průmyslového vlastnictví naleznete zde.	40
417	Nejdůležitější právní předpisy, který se týkají poplatků při řízení před Úřadem průmyslového vlastnictví naleznete zde.	40
418	Nejdůležitější právní předpisy, který se týkají poplatků při řízení před Úřadem průmyslového vlastnictví naleznete zde.	40
419	Nejdůležitější právní předpisy, který se týkají poplatků při řízení před Úřadem průmyslového vlastnictví naleznete zde.	40
420	Průmyslovým vzorem se rozumí vzhled výrobku, spočívající zejména ve znacích linií, obrysů, barev, tvaru, struktury nebo materiálů výrobku samotného, nebo jeho zdobení; nejde o jeho technickou nebo konstrukční podstatu. Ochrana průmyslového vzoru zápisem do rejstříku je určena pro řešení designérská. Základními podmínkami pro zápis do rejstříku je novost a individuální povaha průmyslového vzoru. Více informací naleznete rovněž zde.	41
421	Průmyslovým vzorem se rozumí vzhled výrobku, spočívající zejména ve znacích linií, obrysů, barev, tvaru, struktury nebo materiálů výrobku samotného, nebo jeho zdobení; nejde o jeho technickou nebo konstrukční podstatu. Ochrana průmyslového vzoru zápisem do rejstříku je určena pro řešení designérská. Základními podmínkami pro zápis do rejstříku je novost a individuální povaha průmyslového vzoru. Více informací naleznete rovněž zde.	41
422	Průmyslovým vzorem se rozumí vzhled výrobku, spočívající zejména ve znacích linií, obrysů, barev, tvaru, struktury nebo materiálů výrobku samotného, nebo jeho zdobení; nejde o jeho technickou nebo konstrukční podstatu. Ochrana průmyslového vzoru zápisem do rejstříku je určena pro řešení designérská. Základními podmínkami pro zápis do rejstříku je novost a individuální povaha průmyslového vzoru. Více informací naleznete rovněž zde.	41
423	Průmyslovým vzorem se rozumí vzhled výrobku, spočívající zejména ve znacích linií, obrysů, barev, tvaru, struktury nebo materiálů výrobku samotného, nebo jeho zdobení; nejde o jeho technickou nebo konstrukční podstatu. Ochrana průmyslového vzoru zápisem do rejstříku je určena pro řešení designérská. Základními podmínkami pro zápis do rejstříku je novost a individuální povaha průmyslového vzoru. Více informací naleznete rovněž zde.	41
424	Průmyslovým vzorem se rozumí vzhled výrobku, spočívající zejména ve znacích linií, obrysů, barev, tvaru, struktury nebo materiálů výrobku samotného, nebo jeho zdobení; nejde o jeho technickou nebo konstrukční podstatu. Ochrana průmyslového vzoru zápisem do rejstříku je určena pro řešení designérská. Základními podmínkami pro zápis do rejstříku je novost a individuální povaha průmyslového vzoru. Více informací naleznete rovněž zde.	41
425	Průmyslovým vzorem se rozumí vzhled výrobku, spočívající zejména ve znacích linií, obrysů, barev, tvaru, struktury nebo materiálů výrobku samotného, nebo jeho zdobení; nejde o jeho technickou nebo konstrukční podstatu. Ochrana průmyslového vzoru zápisem do rejstříku je určena pro řešení designérská. Základními podmínkami pro zápis do rejstříku je novost a individuální povaha průmyslového vzoru. Více informací naleznete rovněž zde.	41
426	Průmyslovým vzorem se rozumí vzhled výrobku, spočívající zejména ve znacích linií, obrysů, barev, tvaru, struktury nebo materiálů výrobku samotného, nebo jeho zdobení; nejde o jeho technickou nebo konstrukční podstatu. Ochrana průmyslového vzoru zápisem do rejstříku je určena pro řešení designérská. Základními podmínkami pro zápis do rejstříku je novost a individuální povaha průmyslového vzoru. Více informací naleznete rovněž zde.	41
427	Průmyslovým vzorem se rozumí vzhled výrobku, spočívající zejména ve znacích linií, obrysů, barev, tvaru, struktury nebo materiálů výrobku samotného, nebo jeho zdobení; nejde o jeho technickou nebo konstrukční podstatu. Ochrana průmyslového vzoru zápisem do rejstříku je určena pro řešení designérská. Základními podmínkami pro zápis do rejstříku je novost a individuální povaha průmyslového vzoru. Více informací naleznete rovněž zde.	41
428	Průmyslovým vzorem se rozumí vzhled výrobku, spočívající zejména ve znacích linií, obrysů, barev, tvaru, struktury nebo materiálů výrobku samotného, nebo jeho zdobení; nejde o jeho technickou nebo konstrukční podstatu. Ochrana průmyslového vzoru zápisem do rejstříku je určena pro řešení designérská. Základními podmínkami pro zápis do rejstříku je novost a individuální povaha průmyslového vzoru. Více informací naleznete rovněž zde.	41
429	Průmyslovým vzorem se rozumí vzhled výrobku, spočívající zejména ve znacích linií, obrysů, barev, tvaru, struktury nebo materiálů výrobku samotného, nebo jeho zdobení; nejde o jeho technickou nebo konstrukční podstatu. Ochrana průmyslového vzoru zápisem do rejstříku je určena pro řešení designérská. Základními podmínkami pro zápis do rejstříku je novost a individuální povaha průmyslového vzoru. Více informací naleznete rovněž zde.	41
430	Provedení rešerše je zásadní pro ověření novosti průmyslového vzoru.  Rešerši je možné provést v databázích volně dostupných na webových stránkách Úřadu. Na národní úrovni je to databáze průmyslových vzorů databáze průmyslových vzorů. Úřad na svých stránkách uvádí i odkazy na zahraniční databáze průmyslových vzorů. Můžete také využit rešeršní služby Úřadu na základě objednávky. Rešeršní služby lze objednat pouze písemně na předepsaném formuláři. Písemnou objednávku rešerše je možné podat osobně na podatelně Úřadu, poštou, ímejlem na adresu objednávky zavináč ú pé vé tečka gof tečka cé zet. Doba zpracování je obvykle 30 dnů. Za zpracování každé rešerše se platí poplatek dle aktuálního ceníku, a to po jejím vyhotovení. Více informací o rešeršních službách Úřadu včetně ceníku naleznete také zde.	42
431	Provedení rešerše je zásadní pro ověření novosti průmyslového vzoru.  Rešerši je možné provést v databázích volně dostupných na webových stránkách Úřadu. Na národní úrovni je to databáze průmyslových vzorů databáze průmyslových vzorů. Úřad na svých stránkách uvádí i odkazy na zahraniční databáze průmyslových vzorů. Můžete také využit rešeršní služby Úřadu na základě objednávky. Rešeršní služby lze objednat pouze písemně na předepsaném formuláři. Písemnou objednávku rešerše je možné podat osobně na podatelně Úřadu, poštou, ímejlem na adresu objednávky zavináč ú pé vé tečka gof tečka cé zet. Doba zpracování je obvykle 30 dnů. Za zpracování každé rešerše se platí poplatek dle aktuálního ceníku, a to po jejím vyhotovení. Více informací o rešeršních službách Úřadu včetně ceníku naleznete také zde.	42
432	Provedení rešerše je zásadní pro ověření novosti průmyslového vzoru.  Rešerši je možné provést v databázích volně dostupných na webových stránkách Úřadu. Na národní úrovni je to databáze průmyslových vzorů databáze průmyslových vzorů. Úřad na svých stránkách uvádí i odkazy na zahraniční databáze průmyslových vzorů. Můžete také využit rešeršní služby Úřadu na základě objednávky. Rešeršní služby lze objednat pouze písemně na předepsaném formuláři. Písemnou objednávku rešerše je možné podat osobně na podatelně Úřadu, poštou, ímejlem na adresu objednávky zavináč ú pé vé tečka gof tečka cé zet. Doba zpracování je obvykle 30 dnů. Za zpracování každé rešerše se platí poplatek dle aktuálního ceníku, a to po jejím vyhotovení. Více informací o rešeršních službách Úřadu včetně ceníku naleznete také zde.	42
433	Provedení rešerše je zásadní pro ověření novosti průmyslového vzoru.  Rešerši je možné provést v databázích volně dostupných na webových stránkách Úřadu. Na národní úrovni je to databáze průmyslových vzorů databáze průmyslových vzorů. Úřad na svých stránkách uvádí i odkazy na zahraniční databáze průmyslových vzorů. Můžete také využit rešeršní služby Úřadu na základě objednávky. Rešeršní služby lze objednat pouze písemně na předepsaném formuláři. Písemnou objednávku rešerše je možné podat osobně na podatelně Úřadu, poštou, ímejlem na adresu objednávky zavináč ú pé vé tečka gof tečka cé zet. Doba zpracování je obvykle 30 dnů. Za zpracování každé rešerše se platí poplatek dle aktuálního ceníku, a to po jejím vyhotovení. Více informací o rešeršních službách Úřadu včetně ceníku naleznete také zde.	42
434	Provedení rešerše je zásadní pro ověření novosti průmyslového vzoru.  Rešerši je možné provést v databázích volně dostupných na webových stránkách Úřadu. Na národní úrovni je to databáze průmyslových vzorů databáze průmyslových vzorů. Úřad na svých stránkách uvádí i odkazy na zahraniční databáze průmyslových vzorů. Můžete také využit rešeršní služby Úřadu na základě objednávky. Rešeršní služby lze objednat pouze písemně na předepsaném formuláři. Písemnou objednávku rešerše je možné podat osobně na podatelně Úřadu, poštou, ímejlem na adresu objednávky zavináč ú pé vé tečka gof tečka cé zet. Doba zpracování je obvykle 30 dnů. Za zpracování každé rešerše se platí poplatek dle aktuálního ceníku, a to po jejím vyhotovení. Více informací o rešeršních službách Úřadu včetně ceníku naleznete také zde.	42
435	Provedení rešerše je zásadní pro ověření novosti průmyslového vzoru.  Rešerši je možné provést v databázích volně dostupných na webových stránkách Úřadu. Na národní úrovni je to databáze průmyslových vzorů databáze průmyslových vzorů. Úřad na svých stránkách uvádí i odkazy na zahraniční databáze průmyslových vzorů. Můžete také využit rešeršní služby Úřadu na základě objednávky. Rešeršní služby lze objednat pouze písemně na předepsaném formuláři. Písemnou objednávku rešerše je možné podat osobně na podatelně Úřadu, poštou, ímejlem na adresu objednávky zavináč ú pé vé tečka gof tečka cé zet. Doba zpracování je obvykle 30 dnů. Za zpracování každé rešerše se platí poplatek dle aktuálního ceníku, a to po jejím vyhotovení. Více informací o rešeršních službách Úřadu včetně ceníku naleznete také zde.	42
